stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
2732,2732,LOCKWOOD DR @ KELLEY ST,,29.812657,-95.317284,,,,,0
2733,2733,LOCKWOOD DR @ LOOP,,29.81054,-95.31727,,,,,0
2734,2734,LOCKWOOD DR @ LOOP,,29.81047,-95.31697,,,,,0
2735,2735,LOCKWOOD DR @ KELLEY ST,LOCKWOOD DR & MC GEE,29.812179,-95.317017,,,,,0
2736,2736,LOCKWOOD DR @ KELLEY ST,,29.814068,-95.317078,,,,,0
2737,2737,LOCKWOOD DR @ BATON ROUGE,,29.81953,-95.31818,,,,,0
2738,2738,LOCKWOOD DR @ SHREVEPORT BLVD,,29.822153,-95.318405,,,,,0
2751,2751,LOCKWOOD DR @ BENNINGTON ST,,29.824296,-95.318428,,,,,0
2752,2752,LOCKWOOD DR @ DENMARK ST,,29.827334,-95.318589,,,,,0
2754,2754,LOCKWOOD DR @ CROSSTIMBERS ST,,29.830761,-95.318733,,,,,0
2755,2755,LOCKWOOD DR @ WEAVER RD,,29.834058,-95.318763,,,,,0
2756,2756,LOCKWOOD DR @ BOSTIC ST,,29.835556,-95.318764,,,,,0
2757,2757,LOCKWOOD DR @ CRUSE RD,,29.837717,-95.318825,,,,,0
2758,2758,LOCKWOOD DR @ LAURA KOPPE RD,,29.840395,-95.318864,,,,,0
2759,2759,LOCKWOOD DR @ LAURA KOPPE RD,,29.841214,-95.318863,,,,,0
2760,2760,LOCKWOOD DR @ BOICEWOOD,,29.842668,-95.318892,,,,,0
2761,2761,LOCKWOOD DR @ FIRNAT,,29.844705,-95.318941,,,,,0
2762,2762,LOCKWOOD DR @ TIDWELL RD,,29.848007,-95.319008,,,,,0
2763,2763,TIDWELL RD @ PEACHTREE ST,,29.84813,-95.316399,,,,,0
2764,2764,TIDWELL RD @ SANDRA ST,,29.848207,-95.31398,,,,,0
2765,2765,TIDWELL RD @ DANDY,,29.848272,-95.312027,,,,,0
2766,2766,TIDWELL RD @ ALLWOOD ST,,29.848291,-95.311119,,,,,0
2767,2767,TIDWELL RD @ BERTWOOD ST,,29.848296,-95.31012,,,,,0
2768,2768,TIDWELL RD @ CAMAY DR,,29.848329,-95.307404,,,,,0
2769,2769,TIDWELL RD @ LANEWOOD ST,,29.848365,-95.30481,,,,,0
2770,2770,TIDWELL RD @ HOMESTEAD RD,,29.848391,-95.30262,,,,,0
2771,2771,TIDWELL RD @ SUNDOWN DR,,29.848423,-95.300097,,,,,0
2772,2772,TIDWELL RD @ SHERBOURNE ST,,29.848472,-95.29573,,,,,0
2774,2774,MESA DR @ LAKEWOOD ST,,29.8632,-95.262606,,,,,0
2775,2775,MESA DR @ COCKBURN ST,,29.8619,-95.26251,,,,,0
2776,2776,MESA DR @ EVERGLADE DR,,29.860609,-95.262594,,,,,0
2777,2777,MESA DR @ KENTSHIRE ST,,29.85884,-95.262576,,,,,0
2778,2778,MESA DR @ CADDO RD,,29.857122,-95.26249,,,,,0
2779,2779,MESA DR @ STERLINGSHIRE BLVD,,29.855209,-95.262488,,,,,0
2781,2781,MESA DR @ TIDWELL RD,,29.850374,-95.26254,,,,,0
2782,2782,TIDWELL RD @ MAYBERRY,,29.850095,-95.266266,,,,,0
2783,2783,TIDWELL RD @ HILLIS,,29.850077,-95.268387,,,,,0
2784,2784,TIDWELL RD @ HADDICK,,29.850033,-95.271637,,,,,0
2785,2785,TIDWELL RD @ WILOAK,,29.849987,-95.273956,,,,,0
2786,2786,TIDWELL RD @ GREENWICH,,29.849925,-95.277763,,,,,0
2787,2787,TIDWELL RD @ MADDOX ST,,29.849914,-95.279739,,,,,0
2788,2788,OLD TIDWELL RD @ WAYSIDE DR,,29.85126,-95.283546,,,,,0
2789,2789,WAYSIDE DR @ TIDWELL RD,,29.848912,-95.285003,,,,,0
2790,2790,TIDWELL RD @ SHERBOURNE ST,,29.848654,-95.295441,,,,,0
2791,2791,TIDWELL RD @ SUNDOWN DR,,29.848604,-95.299728,,,,,0
2792,2792,TIDWELL RD @ HOMESTEAD RD,,29.848572,-95.301773,,,,,0
2793,2793,TIDWELL RD @ LANEWOOD ST,,29.848554,-95.304268,,,,,0
2794,2794,TIDWELL RD @ CAMAY DR,,29.848516,-95.306602,,,,,0
2795,2795,TIDWELL RD @ BERTWOOD ST,,29.848483,-95.309814,,,,,0
2796,2796,TIDWELL RD @ DANDY,,29.848454,-95.311561,,,,,0
2797,2797,TIDWELL RD @ GRADY ST,,29.848443,-95.312755,,,,,0
2798,2798,TIDWELL RD @ PEACHTREE ST,,29.848314,-95.316071,,,,,0
2799,2799,TIDWELL RD @ LOCKWOOD DR,,29.848272,-95.318939,,,,,0
2800,2800,TIDWELL RD @ LAVENDER ST,,29.848234,-95.32148,,,,,0
2801,2801,TIDWELL RD @ HIRSCH RD,,29.848204,-95.323509,,,,,0
2802,2802,TIDWELL RD @ FRIENDLY RD,,29.848809,-95.327416,,,,,0
2803,2803,TIDWELL RD @ DODSON,,29.848861,-95.331619,,,,,0
2804,2804,LAURA KOPPE RD @ DODSON,,29.84072,-95.33198,,,,,0
2805,2805,LAURA KOPPE RD @ HILTON,,29.84069,-95.33035,,,,,0
2806,2806,LAURA KOPPE RD @ MAGNA ST,,29.84033,-95.32809,,,,,0
2807,2807,LAURA KOPPE RD @ HIRSCH RD,,29.84034,-95.32661,,,,,0
2808,2808,LAURA KOPPE RD @ KNOXWOOD ST,,29.8404,-95.32442,,,,,0
2809,2809,LAURA KOPPE RD @ LAVENDER ST,,29.84044,-95.32157,,,,,0
2810,2810,LAURA KOPPE RD @ PEACHTREE ST,,29.84053,-95.31609,,,,,0
2811,2811,LAURA KOPPE RD @ HOFFMAN ST,,29.84056,-95.31226,,,,,0
2812,2812,LAURA KOPPE RD @ ALLWOOD ST,,29.84059,-95.31091,,,,,0
2813,2813,LAURA KOPPE RD @ SHADY DR,,29.84059,-95.30871,,,,,0
2818,2818,UNIVERSITY BLVD @ VANDERBILT,,29.714927,-95.426193,,,,,0
2819,2819,UNIVERSITY BLVD @ BROMPTON ST,,29.714967,-95.423271,,,,,0
2820,2820,UNIVERSITY BLVD @ KIRBY DR,,29.715023,-95.418564,,,,,0
2821,2821,UNIVERSITY BLVD @ MORNINGSIDE DR,,29.715011,-95.415039,,,,,0
2822,2822,UNIVERSITY BLVD @ GREENBRIAR DR,,29.71503,-95.4128,,,,,0
2823,2823,UNIVERSITY BLVD @ STOCKTON DR,,29.71336,-95.4067,,,,,0
2824,2824,UNIVERSITY BLVD @ LANIER DR,,29.71258,-95.40427,,,,,0
2825,2825,UNIVERSITY BLVD @ MAIN ST,,29.71154,-95.401283,,,,,0
2826,2826,UNIVERSITY BLVD @ LANIER DR,,29.712594,-95.403999,,,,,0
2827,2827,UNIVERSITY BLVD @ STOCKTON DR,,29.713382,-95.406402,,,,,0
2828,2828,UNIVERSITY BLVD @ MONTCLAIR DR,,29.714408,-95.409584,,,,,0
2829,2829,UNIVERSITY BLVD @ GREENBRIAR DR,,29.715165,-95.412453,,,,,0
2830,2830,UNIVERSITY BLVD @ CHAUCER DR,,29.715152,-95.413834,,,,,0
2831,2831,UNIVERSITY BLVD @ KELVIN DR,,29.715107,-95.416557,,,,,0
2832,2832,UNIVERSITY BLVD @ KIRBY DR,,29.715094,-95.418136,,,,,0
2833,2833,UNIVERSITY BLVD @ ANNAPOLIS,,29.715113,-95.420685,,,,,0
2834,2834,UNIVERSITY BLVD @ WAKEFOREST ST,,29.715095,-95.422073,,,,,0
2835,2835,UNIVERSITY BLVD @ BELMONT,,29.715075,-95.424522,,,,,0
2836,2836,UNIVERSITY BLVD @ VANDERBILT,,29.715051,-95.425987,,,,,0
2837,2837,UNIVERSITY BLVD @ BUFFALO SPEEDWAY,,29.715037,-95.427444,,,,,0
2846,2846,UNIVERSITY BLVD @ BELMONT,,29.714945,-95.42472,,,,,0
2847,2847,UNIVERSITY BLVD @ ANNAPOLIS,,29.714932,-95.420426,,,,,0
2848,2848,UNIVERSITY BLVD @ MONTCLAIR DR,,29.71437,-95.40977,,,,,0
2849,2849,HARTWICK RD @ HOMESTEAD RD,,29.885127,-95.300069,,,,,0
2850,2850,HARTWICK RD @ HOMESTEAD RD,,29.885151,-95.299486,,,,,0
2852,2852,CHEEVES DR @ GUADALUPE,,29.88262,-95.293121,,,,,0
2853,2853,CHEEVES DR @ HEATH ST,,29.88074,-95.293076,,,,,0
2854,2854,CHEEVES DR @ HOPPER RD,,29.879454,-95.293052,,,,,0
2855,2855,HOPPER RD @ SPOTTSWOOD DR,,29.878835,-95.290146,,,,,0
2856,2856,HOPPER RD @ TAMWORTH DR,,29.878057,-95.288376,,,,,0
2857,2857,HOPPER RD @ DALEBROOK DR,,29.877487,-95.287056,,,,,0
2858,2858,DALEBROOK DR @ LEEDALE,,29.875693,-95.287056,,,,,0
2859,2859,LEEDALE   @ VALEVIEW DR,,29.875605,-95.289997,,,,,0
2860,2860,LEEDALE   @ CHEEVES DR,,29.8756,-95.292859,,,,,0
2861,2861,CHEEVES DR @ BLUESTONE DR,,29.87412,-95.29293,,,,,0
2862,2862,HOMESTEAD RD @ MOHAWK ST,,29.877522,-95.300495,,,,,0
2863,2863,HOMESTEAD RD @ HOPPER RD,,29.879451,-95.300491,,,,,0
2864,2864,HOMESTEAD RD @ VAN ZANDT ST,,29.881685,-95.300506,,,,,0
2865,2865,HOMESTEAD RD @ LITTLE YORK RD,,29.8704,-95.30072,,,,,0
2866,2866,HOMESTEAD RD @ LANGLEY RD,,29.866622,-95.300706,,,,,0
2867,2867,HOMESTEAD RD @ CALGARY LN,,29.86437,-95.30068,,,,,0
2868,2868,HOMESTEAD RD @ COLTON,,29.8609,-95.30067,,,,,0
2869,2869,HOMESTEAD RD @ PARKER RD,,29.857823,-95.30067,,,,,0
2870,2870,HOMESTEAD RD @ PARKER RD,,29.85572,-95.300651,,,,,0
2871,2871,HOMESTEAD RD @ BRETSHIRE DR,,29.853831,-95.300631,,,,,0
2872,2872,HOMESTEAD RD @ HALLSHIRE DR,,29.85162,-95.30069,,,,,0
2873,2873,HOMESTEAD RD @ TIDWELL RD,,29.849117,-95.302177,,,,,0
2874,2874,HOMESTEAD RD @ TIDWELL RD,,29.84741,-95.30227,,,,,0
2875,2875,HOMESTEAD RD @ FIRNAT,,29.84482,-95.30223,,,,,0
2876,2876,HOMESTEAD RD @ FIRNAT,,29.84341,-95.30221,,,,,0
2877,2877,HOMESTEAD RD @ LAURA KOPPE RD,,29.840888,-95.302169,,,,,0
2878,2878,HOMESTEAD RD @ BYWOOD ST,,29.838151,-95.302142,,,,,0
2879,2879,HOMESTEAD RD @ SOUTH HALL ST,,29.835944,-95.302166,,,,,0
2880,2880,HOMESTEAD RD @ CAROTHERS,,29.83409,-95.30215,,,,,0
2881,2881,HOMESTEAD RD @ WEAVER RD,,29.831571,-95.302152,,,,,0
2882,2882,HOMESTEAD RD @ KITTRIDGE,,29.82853,-95.30213,,,,,0
2883,2883,BANYAN ST @ HOMESTEAD RD,,29.82592,-95.30161,,,,,0
2884,2884,BANYAN ST @ DARIEN ST,,29.82595,-95.29807,,,,,0
2885,2885,DARIEN ST @ BANYAN ST,,29.82437,-95.29846,,,,,0
2886,2886,DARIEN ST @ APACHE ST,,29.82278,-95.29797,,,,,0
2887,2887,DARIEN ST @ JAY,,29.82042,-95.29796,,,,,0
2888,2888,DARIEN ST @ ST LOUIS,,29.8189,-95.29798,,,,,0
2889,2889,DARIEN ST @ MILEY ST,,29.81709,-95.29796,,,,,0
2890,2890,MILEY ST @ HOMESTEAD RD,,29.81722,-95.30169,,,,,0
2891,2891,HOMESTEAD RD @ LOOP,,29.808658,-95.302055,,,,,0
2892,2892,HOMESTEAD RD @ LOOP,,29.808424,-95.301728,,,,,0
2893,2893,MILEY ST @ DARIEN ST,,29.81692,-95.29802,,,,,0
2894,2894,DARIEN ST @ ST LOUIS,,29.81874,-95.29787,,,,,0
2895,2895,DARIEN ST @ JAY,,29.82037,-95.29787,,,,,0
2896,2896,DARIEN ST @ APACHE ST,,29.82261,-95.29787,,,,,0
2897,2897,DARIEN ST @ APACHE ST,,29.82434,-95.29739,,,,,0
2898,2898,DARIEN ST @ BANYAN ST,,29.82589,-95.2979,,,,,0
2899,2899,BANYAN ST @ KARNAUCH,,29.82603,-95.29935,,,,,0
2900,2900,BANYAN ST @ HOMESTEAD RD,,29.82604,-95.30174,,,,,0
2901,2901,HOMESTEAD RD @ FINCH,,29.82875,-95.30186,,,,,0
2902,2902,HOMESTEAD RD @ LEY RD,,29.83117,-95.30188,,,,,0
2903,2903,HOMESTEAD RD @ CAROTHERS,,29.83386,-95.30193,,,,,0
2904,2904,HOMESTEAD RD @ SOUTH HALL ST,,29.83615,-95.301915,,,,,0
2905,2905,HOMESTEAD RD @ TOUCHSTONE ST,,29.838166,-95.301933,,,,,0
2906,2906,HOMESTEAD RD @ LAURA KOPPE RD,,29.840633,-95.301909,,,,,0
2907,2907,HOMESTEAD RD @ LEIGHTON,,29.84334,-95.30195,,,,,0
2908,2908,HOMESTEAD RD @ FIRNAT,,29.84492,-95.30197,,,,,0
2909,2909,HOMESTEAD RD @ FIRNAT,,29.84732,-95.30201,,,,,0
2910,2910,HOMESTEAD RD @ TIDWELL RD,,29.849229,-95.301849,,,,,0
2911,2911,HOMESTEAD RD @ HALLSHIRE DR,,29.85164,-95.30042,,,,,0
2912,2912,HOMESTEAD RD @ BRETSHIRE DR,,29.854138,-95.300369,,,,,0
2913,2913,HOMESTEAD RD @ BRETSHIRE DR,,29.856075,-95.300393,,,,,0
2914,2914,HOMESTEAD RD @ PARKER RD,,29.857469,-95.300395,,,,,0
2915,2915,HOMESTEAD RD @ COLTON,,29.86068,-95.30041,,,,,0
2916,2916,HOMESTEAD RD @ COLTON,,29.86296,-95.30043,,,,,0
2917,2917,HOMESTEAD RD @ LANGLEY RD,,29.86673,-95.300448,,,,,0
2918,2918,HOMESTEAD RD @ LITTLE YORK RD,,29.87106,-95.30046,,,,,0
2919,2919,LANGLEY RD @ OKAY,,29.866904,-95.298271,,,,,0
2920,2920,LANGLEY RD @ LERA,,29.86692,-95.29574,,,,,0
2921,2921,LANGLEY RD @ CHEEVES DR,,29.86696,-95.29309,,,,,0
2922,2922,CHEEVES DR @ NAVASOTA,,29.86587,-95.29301,,,,,0
2923,2923,CHEEVES DR @ GLEASON RD,,29.86387,-95.29298,,,,,0
2924,2924,CHEEVES DR @ BOGGESS RD,,29.8617,-95.29296,,,,,0
2925,2925,CHEEVES DR @ PARKER RD,,29.85978,-95.29293,,,,,0
2926,2926,CHEEVES DR @ RHOBELL,,29.85835,-95.29291,,,,,0
2927,2927,CHEEVES DR @ BIGWOOD,,29.85689,-95.2929,,,,,0
2928,2928,BIGWOOD   @ DEANNA,,29.85579,-95.29459,,,,,0
2929,2929,BRETSHIRE DR @ CADDO RD,,29.855027,-95.297073,,,,,0
2930,2930,BRETSHIRE DR @ HOMESTEAD RD,,29.854592,-95.300072,,,,,0
2931,2931,CALGARY LN @ ROCKAWAY DR,,29.86427,-95.30176,,,,,0
2932,2932,CALGARY LN @ HOLLYGLEN DR,,29.86424,-95.30315,,,,,0
2933,2933,CALGARY LN @ BRETTON DR,,29.86421,-95.30433,,,,,0
2934,2934,CALGARY LN @ WOLBROOK,,29.86417,-95.30575,,,,,0
2935,2935,CALGARY LN @ CASTLETON,,29.86416,-95.30669,,,,,0
2936,2936,CALGARY LN @ ONSLOW,,29.86414,-95.30858,,,,,0
2937,2937,CALGARY LN @ BAINBRIDGE,,29.86412,-95.31058,,,,,0
2938,2938,CALGARY LN @ CAXTON ST,,29.8641,-95.31257,,,,,0
2939,2939,CALGARY LN @ NOLD RD,,29.86409,-95.31441,,,,,0
2940,2940,HIRSCH RD @ CALGARY LN,,29.86444,-95.317,,,,,0
2941,2941,HIRSCH RD @ LANGLEY RD,,29.86652,-95.31615,,,,,0
2942,2942,LANGLEY RD @ CAXTON ST,,29.86677,-95.31279,,,,,0
2943,2943,LANGLEY RD @ BAINBRIDGE,,29.8668,-95.31078,,,,,0
2944,2944,LANGLEY RD @ ONSLOW,,29.86681,-95.30882,,,,,0
2945,2945,LANGLEY RD @ CASTLETON,,29.86681,-95.30694,,,,,0
2946,2946,LANGLEY RD @ ENVOY,,29.86682,-95.30508,,,,,0
2947,2947,LANGLEY RD @ HOLLYGLEN DR,,29.86683,-95.3036,,,,,0
2948,2948,LANGLEY RD @ HOMESTEAD RD,LANGLEY RD & SENECA,29.866809,-95.301506,,,,,0
2950,2950,WESTHEIMER RD @ HAZARD ST,,29.742702,-95.407181,,,,,0
2951,2951,WESTHEIMER RD @ WOODHEAD ST,,29.742659,-95.404877,,,,,0
2952,2952,WESTHEIMER RD @ DUNLAVY ST,,29.742715,-95.402216,,,,,0
2953,2953,WESTHEIMER RD @ MANDELL ST,,29.742734,-95.399842,,,,,0
2954,2954,WESTHEIMER RD @ MULBERRY ST,,29.742747,-95.397683,,,,,0
2955,2955,WESTHEIMER RD @ YUPON ST,,29.743285,-95.395904,,,,,0
2956,2956,WESTHEIMER RD @ COMMONWEALTH,,29.74396,-95.394607,,,,,0
2957,2957,WESTHEIMER RD @ YOAKUM BLVD,,29.744597,-95.392979,,,,,0
2958,2958,WESTHEIMER RD @ MONTROSE BLVD,,29.744587,-95.391533,,,,,0
2959,2959,WESTHEIMER RD @ STANFORD ST,,29.744438,-95.388975,,,,,0
2960,2960,WESTHEIMER RD @ WHITNEY ST,,29.744486,-95.387333,,,,,0
2961,2961,WESTHEIMER RD @ TAFT ST,,29.744523,-95.386093,,,,,0
2962,2962,WESTHEIMER RD @ HELENA ST,,29.744595,-95.383179,,,,,0
2963,2963,RICHMOND AVE @ SHEPHERD DR,,29.734168,-95.410301,,,,,0
2964,2964,RICHMOND AVE @ HAZARD ST,,29.73419,-95.407211,,,,,0
2965,2965,RICHMOND AVE @ WOODHEAD ST,,29.734221,-95.404671,,,,,0
2966,2966,RICHMOND AVE @ DUNLAVY ST,,29.734241,-95.402245,,,,,0
2967,2967,RICHMOND AVE @ MANDELL ST,,29.734329,-95.400001,,,,,0
2968,2968,RICHMOND AVE @ LORETTO DR,,29.734354,-95.39753,,,,,0
2969,2969,RICHMOND AVE @ MT VERNON ST,,29.734397,-95.393807,,,,,0
2970,2970,RICHMOND AVE @ MONTROSE BLVD,,29.734423,-95.391533,,,,,0
2971,2971,RICHMOND AVE @ ROSELAND ST,,29.734433,-95.389946,,,,,0
2972,2972,RICHMOND AVE @ STANFORD ST,,29.734434,-95.388443,,,,,0
2973,2973,RICHMOND AVE @ JACK ST,,29.734381,-95.387017,,,,,0
2974,2974,RICHMOND AVE @ JACK ST,,29.734574,-95.386794,,,,,0
2975,2975,RICHMOND AVE @ STANFORD ST,,29.734595,-95.389236,,,,,0
2976,2976,RICHMOND AVE @ MONTROSE BLVD,,29.734572,-95.391724,,,,,0
2977,2977,RICHMOND AVE @ MT VERNON ST,,29.734541,-95.394264,,,,,0
2978,2978,RICHMOND AVE @ LORETTO DR,,29.734534,-95.397183,,,,,0
2979,2979,RICHMOND AVE @ MANDELL ST,,29.734512,-95.399236,,,,,0
2980,2980,RICHMOND AVE @ DUNLAVY ST,,29.734428,-95.401888,,,,,0
2981,2981,RICHMOND AVE @ WOODHEAD ST,,29.734388,-95.404333,,,,,0
2982,2982,RICHMOND AVE @ HAZARD ST,,29.734361,-95.406915,,,,,0
2983,2983,RICHMOND AVE @ SHEPHERD DR,,29.734314,-95.410187,,,,,0
2984,2984,ALABAMA ST @ MC DUFFIE ST,,29.73854,-95.40839,,,,,0
2985,2985,ALABAMA ST @ BRANDT ST,,29.73894,-95.38316,,,,,0
2986,2986,ALABAMA ST @ GARROTT,,29.73892,-95.38537,,,,,0
2987,2987,ALABAMA ST @ JACK ST,,29.73889,-95.38701,,,,,0
2988,2988,ALABAMA ST @ STANFORD ST,,29.73884,-95.38881,,,,,0
2989,2989,ALABAMA ST @ MONTROSE BLVD,,29.738849,-95.39103,,,,,0
2990,2990,ALABAMA ST @ MT VERNON ST,,29.73879,-95.39365,,,,,0
2991,2991,ALABAMA ST @ YUPON ST,,29.73876,-95.39561,,,,,0
2992,2992,ALABAMA ST @ MULBERRY ST,,29.73875,-95.39744,,,,,0
2993,2993,ALABAMA ST @ MANDELL ST,,29.73873,-95.39919,,,,,0
2994,2994,ALABAMA ST @ DUNLAVY ST,,29.7387,-95.40185,,,,,0
2995,2995,ALABAMA ST @ WOODHEAD ST,,29.73867,-95.40441,,,,,0
2996,2996,ALABAMA ST @ HAZARD ST,,29.73865,-95.40664,,,,,0
2997,2997,ALABAMA ST @ MC DUFFIE ST,,29.73863,-95.40791,,,,,0
2998,2998,ALABAMA ST @ SHEPHERD DR,,29.738604,-95.410523,,,,,0
2999,2999,ALABAMA ST @ WOODHEAD ST,,29.738584,-95.404648,,,,,0
3000,3000,ALABAMA ST @ DRISCOLL,,29.73856,-95.40639,,,,,0
3001,3001,ALABAMA ST @ DUNLAVY ST,,29.73861,-95.40215,,,,,0
3002,3002,ALABAMA ST @ MANDELL ST,,29.738638,-95.399498,,,,,0
3003,3003,ALABAMA ST @ MULBERRY ST,,29.73866,-95.39761,,,,,0
3004,3004,ALABAMA ST @ YUPON ST,,29.73868,-95.39578,,,,,0
3005,3005,ALABAMA ST @ MT VERNON ST,,29.7387,-95.39387,,,,,0
3006,3006,ALABAMA ST @ MONTROSE BLVD,,29.738736,-95.391494,,,,,0
3007,3007,ALABAMA ST @ STANFORD ST,,29.73876,-95.38909,,,,,0
3008,3008,ALABAMA ST @ JACK ST,,29.7388,-95.38712,,,,,0
3009,3009,ALABAMA ST @ GARROTT,,29.73883,-95.38553,,,,,0
3010,3010,ALABAMA ST @ FLORA,,29.738837,-95.383888,,,,,0
3011,3011,D'AMICO ST @ WAUGH DR,,29.759487,-95.3974,,,,,0
3020,3020,MEMORIAL DR @ PATTERSON ST,,29.761837,-95.40625,,,,,0
3021,3021,MEMORIAL DR @ SHEPHERD DR,,29.76183,-95.40847,,,,,0
3023,3023,SAWYER ST @ SHEARN ST,,29.774503,-95.381993,,,,,0
3024,3024,CROCKETT ST @ TAYLOR ST,,29.773597,-95.38127,,,,,0
3025,3025,CROCKETT ST @ HENDERSON ST,,29.773624,-95.379379,,,,,0
3026,3026,CROCKETT ST @ SILVER ST,,29.773648,-95.377121,,,,,0
3027,3027,CROCKETT ST @ COLORADO,,29.773671,-95.374832,,,,,0
3028,3028,CROCKETT ST @ HOUSTON AVE,,29.773673,-95.37265,,,,,0
3030,3030,CROCKETT ST @ GOLIAD ST,,29.7737,-95.37022,,,,,0
3031,3031,CROCKETT ST @ GOLIAD ST,,29.77381,-95.37002,,,,,0
3032,3032,CROCKETT ST @ HICKORY ST,,29.7738,-95.37108,,,,,0
3033,3033,CROCKETT ST @ HOUSTON AVE,,29.773767,-95.372872,,,,,0
3034,3034,CROCKETT ST @ COLORADO,,29.773749,-95.374664,,,,,0
3035,3035,CROCKETT ST @ SILVER ST,,29.77373,-95.376907,,,,,0
3036,3036,CROCKETT ST @ HENDERSON ST,,29.77371,-95.379105,,,,,0
3037,3037,CROCKETT ST @ TAYLOR ST,,29.773695,-95.381393,,,,,0
3038,3038,SAWYER ST @ SHEARN ST,,29.774304,-95.381958,,,,,0
3039,3039,TAYLOR ST @ KATY FWY,,29.776436,-95.381233,,,,,0
3040,3040,CULLEN BLVD @ HOLMES RD,,29.682603,-95.355835,,,,,0
3041,3041,CULLEN BLVD @ DREYFUS,,29.68387,-95.355675,,,,,0
3042,3042,CULLEN BLVD @ FAULKNER,,29.685685,-95.354934,,,,,0
3043,3043,CULLEN BLVD @ WARD ST,,29.689318,-95.35347,,,,,0
3044,3044,CULLEN BLVD @ YELLOWSTONE BLVD,,29.69168,-95.35253,,,,,0
3045,3045,CULLEN BLVD @ BALKIN ST,,29.693654,-95.351753,,,,,0
3046,3046,CULLEN BLVD @ PERRY ST,,29.695932,-95.350815,,,,,0
3047,3047,CULLEN BLVD @ KEYSTONE ST,,29.697537,-95.350166,,,,,0
3048,3048,CULLEN BLVD @ DIXIE DR,,29.699015,-95.349571,,,,,0
3049,3049,CULLEN BLVD @ GRIGGS RD,,29.701441,-95.34858,,,,,0
3050,3050,CULLEN BLVD @ GRIGGS RD,,29.702122,-95.348526,,,,,0
3051,3051,CULLEN BLVD @ DIXIE DR,,29.699476,-95.349602,,,,,0
3052,3052,CULLEN BLVD @ KEYSTONE ST,,29.697791,-95.350266,,,,,0
3053,3053,CULLEN BLVD @ PERRY ST,,29.696021,-95.350992,,,,,0
3054,3054,CULLEN BLVD @ BALKIN ST,,29.693706,-95.351925,,,,,0
3055,3055,CULLEN BLVD @ YELLOWSTONE BLVD,,29.691319,-95.35289,,,,,0
3056,3056,CULLEN BLVD @ WARD ST,,29.689626,-95.353579,,,,,0
3057,3057,CULLEN BLVD @ IDAHO ST,,29.688143,-95.354171,,,,,0
3058,3058,CULLEN BLVD @ FAULKNER,,29.685874,-95.35509,,,,,0
3059,3059,CULLEN BLVD @ DREYFUS,,29.684159,-95.355774,,,,,0
3060,3060,CULLEN BLVD @ HOLMES RD,,29.682224,-95.356037,,,,,0
3061,3061,SCOTT ST @ LOOP,,29.682,-95.366019,,,,,0
3062,3062,SCOTT ST @ MAINER ST,,29.683192,-95.365669,,,,,0
3063,3063,SCOTT ST @ MT PLEASANT ST,,29.68464,-95.365173,,,,,0
3064,3064,SCOTT ST @ CORDER ST,,29.686034,-95.3646,,,,,0
3065,3065,SCOTT ST @ LEHALL ST,,29.688091,-95.363769,,,,,0
3066,3066,SCOTT ST @ SOUTHLAWN ST,,29.689127,-95.363361,,,,,0
3067,3067,SCOTT ST @ IDAHO ST,,29.690537,-95.362786,,,,,0
3068,3068,SCOTT ST @ YELLOWSTONE BLVD,,29.693403,-95.361633,,,,,0
3069,3069,SCOTT ST @ DAPHNE,,29.695085,-95.360946,,,,,0
3070,3070,SCOTT ST @ LUCA ST,,29.696517,-95.360389,,,,,0
3071,3071,SCOTT ST @ ALSACE ST,,29.697919,-95.359818,,,,,0
3072,3072,SCOTT ST @ SCOTTCREST DR,,29.700083,-95.359162,,,,,0
3073,3073,SCOTT ST @ TRISTAN ST,,29.699751,-95.359388,,,,,0
3074,3074,SCOTT ST @ ALSACE ST,,29.698169,-95.359917,,,,,0
3075,3075,SCOTT ST @ LUCA ST,,29.696741,-95.360509,,,,,0
3076,3076,SCOTT ST @ DAPHNE,,29.695311,-95.361069,,,,,0
3077,3077,SCOTT ST @ YELLOWSTONE BLVD,,29.69379,-95.361679,,,,,0
3078,3078,SCOTT ST @ IDAHO ST,,29.690785,-95.362892,,,,,0
3079,3079,SCOTT ST @ SOUTHLAWN ST,,29.689596,-95.363384,,,,,0
3080,3080,SCOTT ST @ LEHALL ST,,29.688042,-95.363991,,,,,0
3081,3081,SCOTT ST @ CORDER ST,,29.686524,-95.36464,,,,,0
3082,3082,SCOTT ST @ MT PLEASANT ST,,29.68529,-95.365105,,,,,0
3083,3083,SCOTT ST @ MAINER ST,,29.683295,-95.365883,,,,,0
3084,3084,SCOTT ST @ GOODHOPE ST,,29.681641,-95.366622,,,,,0
3085,3085,TIERWESTER ST @ REBECCA ST,,29.68268,-95.3725,,,,,0
3086,3086,TIERWESTER ST @ GOODHOPE ST,,29.6835,-95.3722,,,,,0
3087,3087,TIERWESTER ST @ MAINER ST,,29.68484,-95.37164,,,,,0
3088,3088,TIERWESTER ST @ MT PLEASANT ST,,29.686882,-95.370834,,,,,0
3089,3089,TIERWESTER ST @ CORDER ST,,29.688,-95.370354,,,,,0
3090,3090,SPRINGHILL   @ SEABROOK,,29.68734,-95.3742,,,,,0
